time,label,ACCEL_X,ACCEL_Y,ACCEL_Z,BREATH,DIST,FSR0,FSR1,FSR2,FSR3,HEART,PIR,SW420,fsr_mean,fsr_std,fsr_max,fsr_min,fsr_range,accel_mag,fsr_mean_roll_std,accel_mag_roll_std
2026-08-30 19:17:05.067000+09:00,safe,348.0,-540.0,18160.0,21.0,14.416,883.0,811.0,781.0,840.0,68.0,0.0,0.0,828.75,43.45399866525519,883.0,781.0,102.0,18171.359442815497,10.983794881552225,51.64796167532186
2026-08-30 19:17:06.070000+09:00,safe,344.0,-500.0,18000.0,21.0,16.422,890.0,805.0,826.0,863.0,68.0,0.0,0.0,846.0,37.88579329159327,890.0,805.0,85.0,18010.228649298155,10.995169393875333,94.02586420624098
2026-08-30 19:17:07.068000+09:00,safe,388.0,-456.0,18272.0,21.0,16.422,830.0,847.0,825.0,873.0,71.0,0.0,0.0,843.75,21.654483754332883,873.0,825.0,48.0,18281.80691288473,9.264515637636583,109.96973809550315
2026-08-30 19:17:08.081000+09:00,safe,360.0,-588.0,18124.0,20.0,16.422,863.0,868.0,795.0,853.0,71.0,0.0,0.0,844.75,33.74783943701681,868.0,795.0,73.0,18137.108920663184,8.014440092733413,111.35977393954033
2026-08-30 19:17:09.058000+09:00,safe,328.0,-480.0,18120.0,20.0,16.422,809.0,807.0,828.0,837.0,71.0,1.0,0.0,820.25,14.637281168304447,837.0,807.0,30.0,18129.323870459153,11.562871615650366,97.3108643162807
2026-08-30 19:17:10.069000+09:00,safe,364.0,-456.0,18196.0,20.0,16.422,825.0,803.0,791.0,844.0,72.0,0.0,0.0,815.75,23.51418011895517,844.0,791.0,53.0,18205.352180059577,14.804560108291394,100.658379468945
2026-08-30 19:17:11.108000+09:00,safe,204.0,-460.0,18068.0,18.0,811.427,815.0,853.0,813.0,847.0,72.0,0.0,0.0,832.0,20.944370763206678,853.0,813.0,40.0,18075.005947440237,13.231590985214629,79.7169876446561
2026-08-30 19:17:12.113000+09:00,safe,348.0,-520.0,18340.0,18.0,811.495,884.0,840.0,811.0,875.0,72.0,0.0,0.0,852.5,33.55095627052479,884.0,811.0,73.0,18350.67039647326,15.647883243429863,106.30297990492357
2026-08-30 19:17:13.082000+09:00,safe,388.0,-500.0,18092.0,18.0,120.836,884.0,842.0,831.0,853.0,72.0,0.0,0.0,852.5,22.84002335083453,884.0,831.0,53.0,18103.066259614694,17.384080361066353,110.6956411512271
2026-08-30 19:17:14.122000+09:00,safe,392.0,-496.0,18120.0,17.0,811.461,698.0,651.0,713.0,702.0,72.0,0.0,0.0,691.0,27.410460290431704,713.0,651.0,62.0,18131.02534331691,67.60685985904102,110.53151658738511
2026-08-30 19:17:15.108000+09:00,safe,448.0,-524.0,18132.0,17.0,811.325,868.0,850.0,805.0,843.0,72.0,0.0,0.0,841.5,26.514147167125703,868.0,805.0,63.0,18145.101377506824,69.2345650668798,109.4045217006094
2026-08-30 19:17:16.106000+09:00,safe,388.0,-512.0,18104.0,17.0,811.461,904.0,841.0,839.0,863.0,72.0,1.0,0.0,861.75,30.192438346932718,904.0,839.0,65.0,18115.394116607014,72.38559939656514,102.75965557661989
2026-08-30 19:17:17.077000+09:00,safe,432.0,-456.0,18328.0,17.0,114.478,869.0,855.0,815.0,852.0,72.0,0.0,0.0,847.75,23.05609102457165,869.0,815.0,54.0,18338.760699676517,71.87936943240398,97.50077941887004
2026-08-30 19:17:18.117000+09:00,safe,304.0,-524.0,18080.0,17.0,811.682,819.0,823.0,828.0,827.0,72.0,0.0,0.0,824.25,4.112987559751022,828.0,819.0,9.0,18090.146268065386,69.65383155290175,99.75301635099522
2026-08-30 19:17:19.072000+09:00,safe,348.0,-500.0,18152.0,17.0,112.115,871.0,875.0,815.0,839.0,72.0,0.0,0.0,850.0,28.35489375751565,875.0,815.0,60.0,18162.219247658035,13.747045137047158,98.13071675189329
2026-08-30 19:17:20.117000+09:00,safe,436.0,-456.0,18196.0,17.0,811.495,729.0,665.0,668.0,713.0,72.0,0.0,0.0,693.75,32.159757461772,729.0,665.0,64.0,18206.934063702214,69.40641180755573,98.05351582407428
2026-08-30 19:17:21.109000+09:00,safe,504.0,-556.0,17948.0,17.0,811.359,851.0,844.0,843.0,841.0,72.0,0.0,0.0,844.75,4.349329450233296,851.0,841.0,10.0,17963.681582570985,66.9471806725273,139.00615723944898
2026-08-30 19:17:22.063000+09:00,safe,328.0,-608.0,18044.0,17.0,110.262,911.0,821.0,871.0,854.0,72.0,0.0,0.0,864.25,37.446628686705566,911.0,821.0,90.0,18057.219719547084,69.50170861209106,94.5220703058596
2026-08-30 19:17:23.075000+09:00,safe,312.0,-452.0,18164.0,17.0,120.768,840.0,841.0,829.0,871.0,72.0,1.0,0.0,845.25,18.006943105369107,871.0,829.0,42.0,18172.301560341773,70.79274327217453,100.2108392715963
2026-08-30 19:17:24.060000+09:00,safe,400.0,-552.0,18280.0,17.0,54.944,872.0,842.0,810.0,839.0,72.0,0.0,0.0,840.75,25.342651794948374,872.0,810.0,62.0,18292.70630606636,69.9151271185286,129.2026420860987
2026-08-30 19:17:25.077000+09:00,safe,364.0,-384.0,18004.0,17.0,56.525,854.0,790.0,797.0,845.0,72.0,0.0,0.0,821.5,32.66496594212215,854.0,790.0,64.0,18011.773038765506,15.219641914316265,132.81474090587008
2026-08-30 19:17:26.064000+09:00,safe,368.0,-456.0,18132.0,17.0,56.168,838.0,851.0,846.0,862.0,72.0,0.0,0.0,849.25,10.04572877727976,862.0,838.0,24.0,18141.46587241505,15.4580076335863,109.01732128605649
2026-08-30 19:17:27.087000+09:00,safe,436.0,-536.0,18012.0,17.0,56.185,858.0,826.0,869.0,863.0,72.0,0.0,0.0,854.0,19.200694431886227,869.0,826.0,43.0,18025.24718277117,12.538191655897302,115.47351605566779
2026-08-30 19:17:28.061000+09:00,safe,292.0,-516.0,18076.0,17.0,55.471,850.0,840.0,870.0,862.0,72.0,0.0,0.0,855.5,13.203534880225574,870.0,840.0,30.0,18085.72077634729,13.932201907811002,113.77960454806568
2026-08-30 19:17:29.073000+09:00,safe,280.0,-568.0,18196.0,17.0,122.4,729.0,702.0,676.0,715.0,72.0,1.0,0.0,705.5,22.54624876411447,729.0,676.0,53.0,18207.016230014186,63.921240601227474,81.5201611119114
2026-08-30 19:17:30.059000+09:00,safe,252.0,-512.0,17972.0,17.0,70.04,869.0,825.0,829.0,875.0,72.0,0.0,0.0,849.5,26.14702022538451,875.0,825.0,50.0,17981.057588473486,65.60201978597924,90.00444612883618
2026-08-30 19:17:31.071000+09:00,safe,328.0,-520.0,18140.0,17.0,25.772,845.0,839.0,807.0,867.0,72.0,0.0,0.0,839.5,24.78574859336174,867.0,807.0,60.0,18150.41553243341,64.75685291920857,91.40905844984661
2026-08-30 19:17:32.107000+09:00,safe,304.0,-504.0,18216.0,17.0,811.41,877.0,877.0,853.0,869.0,72.0,0.0,0.0,869.0,11.313708498984761,877.0,853.0,24.0,18225.506522453634,66.98843183714642,99.516663205713
2026-08-30 19:17:33.107000+09:00,safe,332.0,-532.0,18212.0,17.0,811.291,906.0,839.0,855.0,863.0,72.0,0.0,0.0,865.75,28.628365886535217,906.0,839.0,67.0,18222.793199726544,68.34416580806302,103.10426669650333
2026-08-30 19:17:34.100000+09:00,safe,296.0,-480.0,18128.0,17.0,811.257,858.0,842.0,826.0,857.0,75.0,0.0,0.0,845.75,15.063753405664428,858.0,826.0,32.0,18136.76928231707,12.860550143753922,99.36418111536274
2026-08-30 19:17:35.113000+09:00,safe,392.0,-460.0,18028.0,17.0,811.359,815.0,809.0,800.0,813.0,75.0,0.0,0.0,809.25,6.652067347825035,815.0,800.0,15.0,18038.127619018556,24.040720663075167,76.77765342492093
2026-08-30 19:17:36.137000+09:00,safe,312.0,-524.0,18192.0,17.0,811.495,860.0,875.0,843.0,873.0,75.0,1.0,0.0,862.75,14.750706197783662,875.0,843.0,32.0,18202.21920536065,24.74368606331743,79.49827409405167
2026-08-30 19:17:37.106000+09:00,safe,380.0,-348.0,18172.0,17.0,811.614,887.0,859.0,796.0,874.0,78.0,0.0,0.0,854.0,40.32369030731191,887.0,796.0,91.0,18179.303837056028,22.770595073471604,73.15088886599261
2026-08-30 19:17:38.101000+09:00,safe,376.0,-424.0,17992.0,16.0,811.393,825.0,820.0,860.0,876.0,78.0,0.0,0.0,845.25,27.146209066215242,876.0,820.0,56.0,18000.922643020273,20.38351049255278,88.1429582854791
2026-08-30 19:17:39.107000+09:00,safe,436.0,-528.0,18096.0,16.0,811.376,739.0,693.0,685.0,712.0,78.0,0.0,0.0,707.25,24.005207768315607,739.0,685.0,54.0,18108.950715046965,63.946852932728525,87.01747017846566
2026-08-30 19:17:40.108000+09:00,safe,328.0,-484.0,18036.0,16.0,811.495,880.0,799.0,828.0,871.0,81.0,0.0,0.0,844.5,37.881393849751625,880.0,799.0,81.0,18045.474114026485,64.99254764971143,85.63802857870522
2026-08-30 19:17:41.055000+09:00,safe,348.0,-492.0,18176.0,16.0,18.7,843.0,852.0,843.0,851.0,81.0,0.0,0.0,847.25,4.924428900898052,852.0,843.0,9.0,18185.987572853996,62.94506533478229,81.3438362356466
2026-08-30 19:17:42.064000+09:00,safe,352.0,-552.0,18152.0,16.0,20.91,719.0,709.0,692.0,699.0,81.0,1.0,0.0,704.75,11.786291472158096,719.0,692.0,27.0,18163.80224512478,76.5102934251334,77.98849438458191
2026-08-30 19:17:43.063000+09:00,safe,420.0,-396.0,18108.0,16.0,18.377,859.0,843.0,821.0,869.0,81.0,0.0,0.0,848.0,20.944370763206678,869.0,821.0,48.0,18117.198458922947,77.01675953972621,54.46405979652775
2026-08-30 19:17:44.089000+09:00,safe,208.0,-548.0,18148.0,16.0,18.36,893.0,825.0,843.0,861.0,81.0,0.0,0.0,855.5,29.0,893.0,825.0,68.0,18157.46325894672,64.55545097046421,55.363637051832214
2026-08-30 19:17:45.064000+09:00,safe,312.0,-464.0,18124.0,16.0,18.36,869.0,822.0,815.0,839.0,81.0,0.0,0.0,836.25,24.046829312822098,869.0,815.0,54.0,18132.62297628228,63.87453522335804,26.9684997282802
2026-08-30 19:17:46.069000+09:00,safe,320.0,-436.0,18228.0,16.0,18.36,826.0,863.0,823.0,855.0,82.0,0.0,0.0,841.75,20.221688027132323,863.0,823.0,40.0,18236.021495929424,63.29716620829093,45.74802548315236
2026-08-30 19:17:47.057000+09:00,safe,408.0,-404.0,18112.0,16.0,18.36,847.0,851.0,803.0,853.0,82.0,1.0,0.0,838.5,23.79775899813538,853.0,803.0,50.0,18121.098862927713,7.804245639394449,49.05882861401305
2026-08-30 19:17:48.058000+09:00,safe,264.0,-500.0,18096.0,16.0,18.36,733.0,725.0,696.0,701.0,82.0,1.0,0.0,713.75,18.02544497832624,733.0,696.0,37.0,18104.83117844516,58.28394933427218,51.55585953749799
2026-08-30 19:17:49.057000+09:00,safe,272.0,-368.0,18132.0,16.0,18.36,904.0,847.0,859.0,859.0,82.0,0.0,0.0,867.25,25.144581921360317,904.0,847.0,57.0,18137.773623022204,60.41471261207825,51.63410577715576
2026-08-30 19:17:50.062000+09:00,safe,320.0,-512.0,18168.0,16.0,18.377,868.0,841.0,848.0,859.0,82.0,0.0,0.0,854.0,11.916375287812984,868.0,841.0,27.0,18178.02981623696,62.141823677777644,52.574430748420454
2026-08-30 19:17:51.050000+09:00,safe,388.0,-472.0,18116.0,16.0,18.377,840.0,859.0,837.0,829.0,82.0,0.0,0.0,841.25,12.711543310445563,859.0,829.0,30.0,18126.3008912464,62.10459926607695,27.51648584928893
2026-08-30 19:17:52.062000+09:00,safe,404.0,-436.0,18168.0,16.0,18.36,878.0,847.0,844.0,863.0,82.0,0.0,0.0,858.0,15.726834816113932,878.0,844.0,34.0,18177.720869239907,63.911217716454175,32.31490308939937
2026-08-30 19:17:53.061000+09:00,safe,308.0,-440.0,18168.0,16.0,18.36,869.0,829.0,827.0,883.0,82.0,0.0,0.0,852.0,28.307831660749528,883.0,827.0,56.0,18175.93705975018,9.44556774365657,25.09553460773729
2026-08-30 19:17:54.059000+09:00,safe,372.0,-536.0,17976.0,16.0,18.36,845.0,853.0,849.0,867.0,82.0,1.0,0.0,853.5,9.574271077563381,867.0,845.0,22.0,17987.836334590105,6.2749501990060015,82.02905439875092
2026-08-30 19:17:55.101000+09:00,safe,332.0,-516.0,18084.0,16.0,811.546,853.0,826.0,845.0,874.0,82.0,0.0,0.0,849.5,19.87460691435179,874.0,826.0,48.0,18094.40620744433,6.193746846619215,78.00141649172531
2026-08-30 19:17:56.104000+09:00,safe,360.0,-468.0,18096.0,16.0,811.41,837.0,824.0,806.0,844.0,82.0,0.0,0.0,827.75,16.700798384109266,844.0,806.0,38.0,18105.630063601762,11.815773355985009,77.63003521039813
2026-08-30 19:17:57.068000+09:00,safe,356.0,-512.0,18168.0,16.0,18.683,874.0,827.0,823.0,829.0,82.0,0.0,0.0,838.25,23.96351393264352,874.0,823.0,51.0,18178.69918338493,10.970699613060475,77.84965323239358
2026-08-30 19:17:58.105000+09:00,safe,356.0,-464.0,18132.0,17.0,811.206,853.0,823.0,793.0,839.0,82.0,0.0,0.0,827.0,25.768197453450252,853.0,793.0,60.0,18141.429271146197,12.159615536685589,71.66034215281054
2026-08-30 19:27:00.819000+09:00,fall_risk,108.0,-52.0,18104.0,12.0,811.835,811.0,788.0,781.0,788.0,85.0,0.0,0.0,792.0,13.089435944047908,811.0,781.0,30.0,18104.396814033877,0.0,0.0
2026-08-30 19:27:01.818000+09:00,fall_risk,348.0,24.0,18012.0,12.0,812.787,822.0,813.0,783.0,808.0,85.0,0.0,0.0,806.5,16.703293088490067,822.0,783.0,39.0,18015.377431516667,10.253048327204938,62.94620903495841
2026-08-30 19:27:02.818000+09:00,fall_risk,-168.0,-356.0,17772.0,14.0,812.787,829.0,793.0,774.0,787.0,85.0,0.0,0.0,795.75,23.542514733987108,829.0,774.0,55.0,17776.35913228578,7.526342626623731,169.63830074486785
2026-08-30 19:27:03.816000+09:00,fall_risk,176.0,20.0,18152.0,14.0,811.835,809.0,803.0,792.0,829.0,85.0,0.0,0.0,808.25,15.521490478258416,829.0,792.0,37.0,18152.864236808473,7.975222044975714,167.24999374913835
2026-08-30 19:27:04.820000+09:00,fall_risk,148.0,-20.0,18128.0,14.0,812.039,809.0,767.0,763.0,807.0,85.0,0.0,0.0,786.5,24.89310480166479,809.0,763.0,46.0,18128.615170497716,9.35982104529781,153.9078251587793
2026-08-30 19:27:05.814000+09:00,fall_risk,236.0,8.0,18240.0,16.0,812.821,797.0,812.0,777.0,811.0,85.0,0.0,0.0,799.25,16.33758448078132,812.0,777.0,35.0,18241.528444732914,8.780304664417965,179.36291439678018
2026-08-30 19:27:06.769000+09:00,fall_risk,144.0,60.0,18220.0,16.0,60.248,797.0,777.0,775.0,815.0,85.0,0.0,0.0,791.0,18.83259585576738,815.0,775.0,40.0,18220.667825302124,8.303990004810931,188.9891615827971
2026-08-30 19:27:07.813000+09:00,fall_risk,1088.0,-604.0,18276.0,18.0,811.801,816.0,792.0,789.0,819.0,85.0,0.0,0.0,804.0,15.684387141358123,819.0,789.0,30.0,18318.31695325747,8.995484978587866,75.33198019067972
2026-08-30 19:27:08.820000+09:00,fall_risk,-332.0,-236.0,18148.0,18.0,812.974,855.0,797.0,799.0,809.0,85.0,0.0,0.0,815.0,27.17842281418601,855.0,797.0,58.0,18152.57072703478,11.193748255164572,75.39006179157658
2026-08-30 19:27:09.845000+09:00,fall_risk,-136.0,-24.0,18152.0,18.0,811.733,793.0,797.0,783.0,795.0,85.0,0.0,0.0,792.0,6.2182527020592095,797.0,783.0,14.0,18152.525333958358,9.826622003516773,69.26085130032337
2026-08-30 19:27:10.784000+09:00,fall_risk,-64.0,-88.0,18088.0,18.0,152.473,810.0,807.0,797.0,829.0,85.0,0.0,0.0,810.75,13.375973484822204,829.0,797.0,32.0,18088.327285849293,10.828781094841657,87.30192303735198
2026-08-30 19:27:11.764000+09:00,fall_risk,52.0,-460.0,17924.0,18.0,20.621,821.0,795.0,783.0,813.0,85.0,0.0,0.0,803.0,17.204650534085253,821.0,783.0,38.0,17929.97713328157,8.76142111760417,139.83217209031267
2026-08-30 19:27:12.802000+09:00,fall_risk,112.0,28.0,17820.0,18.0,350.557,825.0,823.0,797.0,811.0,85.0,0.0,0.0,814.0,12.909944487358056,825.0,797.0,28.0,17820.37395791682,9.592314632037473,147.7988605535217
2026-08-30 19:27:13.777000+09:00,fall_risk,-40.0,-140.0,17932.0,17.0,56.865,825.0,789.0,751.0,815.0,85.0,0.0,0.0,795.0,33.0252428706689,825.0,751.0,74.0,17932.591112273763,9.566216598007825,133.80668531060326
2026-08-30 19:27:14.775000+09:00,fall_risk,372.0,-72.0,20608.0,17.0,59.551,851.0,805.0,787.0,809.0,85.0,0.0,0.0,813.0,27.0801280154532,851.0,787.0,64.0,20611.48301311674,8.045961720018328,1197.2735709362876
2026-08-30 19:27:15.823000+09:00,fall_risk,-24.0,-100.0,18168.0,17.0,811.784,800.0,775.0,793.0,805.0,82.0,0.0,0.0,793.25,13.124404748406688,805.0,775.0,30.0,18168.291058875075,9.720468095724618,1191.3106010409263
2026-08-30 19:27:16.782000+09:00,fall_risk,-20.0,-212.0,18096.0,17.0,197.132,847.0,807.0,789.0,823.0,82.0,0.0,0.0,816.5,24.623836689950114,847.0,789.0,58.0,18097.252830194975,11.249444430726351,1173.7825010900203
2026-08-30 19:27:17.783000+09:00,fall_risk,28.0,-100.0,18100.0,17.0,196.554,827.0,803.0,789.0,821.0,82.0,0.0,0.0,810.0,17.320508075688775,827.0,789.0,38.0,18100.297898101013,10.698130677833404,1137.8384138518607
2026-08-30 19:27:18.815000+09:00,fall_risk,-84.0,-432.0,17396.0,17.0,811.801,671.0,653.0,639.0,639.0,77.0,0.0,0.0,650.5,15.17673658377628,671.0,639.0,32.0,17401.565906549906,71.08261039100913,1234.299634896918
2026-08-30 19:27:19.817000+09:00,fall_risk,116.0,240.0,18540.0,19.0,811.648,815.0,811.0,781.0,789.0,77.0,0.0,0.0,799.0,16.57307052620807,815.0,781.0,34.0,18541.916190081327,69.55204885551538,412.4620982888252
2026-08-30 19:27:20.776000+09:00,fall_risk,-368.0,-744.0,20264.0,19.0,200.447,637.0,601.0,607.0,613.0,77.0,0.0,0.0,614.5,15.7797338380595,637.0,601.0,36.0,20280.992480645516,97.43677437189719,1084.0894431750712
2026-08-30 19:27:21.783000+09:00,fall_risk,-100.0,16.0,18072.0,19.0,349.826,843.0,776.0,799.0,827.0,77.0,0.0,0.0,811.25,29.713913688147287,843.0,776.0,67.0,18072.283751645777,96.4035139401049,1086.3737980145322
2026-08-30 19:27:22.786000+09:00,fall_risk,-212.0,56.0,18212.0,18.0,349.809,820.0,776.0,773.0,805.0,77.0,0.0,0.0,793.5,22.810816147900834,820.0,773.0,47.0,18213.319960951656,93.52138792810979,1077.6542766896462
2026-08-30 19:27:23.778000+09:00,fall_risk,-96.0,0.0,18152.0,18.0,100.385,824.0,791.0,775.0,831.0,77.0,0.0,0.0,805.25,26.663020584072363,831.0,775.0,56.0,18152.2538545493,84.22763056147312,927.8997985962609
2026-08-30 19:27:24.781000+09:00,fall_risk,-112.0,-64.0,18128.0,18.0,127.84,823.0,793.0,761.0,791.0,77.0,0.0,0.0,792.0,25.32455988429677,823.0,761.0,62.0,18128.458952707482,83.57059141827345,958.1109373585412
2026-08-30 19:27:25.777000+09:00,fall_risk,-224.0,208.0,18168.0,18.0,68.799,819.0,804.0,807.0,807.0,77.0,0.0,0.0,809.25,6.652067347825035,819.0,804.0,15.0,18170.57137241424,8.953002289735144,52.21859147160539
2026-08-30 19:27:26.768000+09:00,fall_risk,-140.0,40.0,18076.0,18.0,55.216,806.0,791.0,785.0,819.0,77.0,0.0,0.0,800.25,15.305227865013967,819.0,785.0,34.0,18076.586403411457,7.406500523189257,50.68463834800773
2026-08-30 19:27:27.771000+09:00,fall_risk,-120.0,92.0,18100.0,18.0,57.987,668.0,629.0,617.0,2017.0,77.0,0.0,0.0,982.75,689.8436417044082,2017.0,617.0,1400.0,18100.631591190402,81.22915117123904,37.96949289542784
2026-08-30 19:27:28.784000+09:00,fall_risk,-76.0,60.0,18192.0,17.0,100.096,847.0,800.0,809.0,2997.0,77.0,0.0,0.0,1363.25,1089.357111633585,2997.0,800.0,2197.0,18192.257693865267,244.46190909832967,47.88385103683847
2026-08-30 19:27:29.770000+09:00,fall_risk,-28.0,0.0,18044.0,17.0,66.929,829.0,790.0,809.0,829.0,77.0,0.0,0.0,814.25,18.714967272212903,829.0,790.0,39.0,18044.021724659942,241.05694348016613,62.77031795354304
2026-08-30 19:27:30.775000+09:00,fall_risk,-192.0,-20.0,18092.0,17.0,85.646,787.0,780.0,776.0,803.0,77.0,0.0,0.0,786.5,11.902380714238083,803.0,776.0,27.0,18093.02981813715,244.65879301590613,55.30304531761726
2026-08-30 19:27:31.773000+09:00,fall_risk,-196.0,-56.0,17960.0,17.0,91.936,839.0,811.0,783.0,811.0,77.0,0.0,0.0,811.0,22.861904265976328,839.0,783.0,56.0,17961.156755621283,243.06245339418427,84.55697927220923
2026-08-30 19:27:32.769000+09:00,fall_risk,-104.0,-24.0,18136.0,17.0,85.918,870.0,798.0,792.0,841.0,77.0,1.0,0.0,825.25,36.96281915655244,870.0,792.0,78.0,18136.31406874065,248.16044457165208,88.34245727274845
2026-08-30 19:27:33.769000+09:00,fall_risk,-28.0,4.0,18120.0,17.0,86.615,685.0,623.0,638.0,635.0,77.0,0.0,0.0,645.25,27.28094573140748,685.0,623.0,62.0,18120.02207504174,74.69676197801344,70.61821378612696
2026-08-30 19:27:34.767000+09:00,fall_risk,-96.0,44.0,18076.0,16.0,56.984,845.0,781.0,795.0,815.0,77.0,0.0,0.0,809.0,27.760883751542686,845.0,781.0,64.0,18076.30847269431,74.06681949429174,69.0026767372463
2026-08-30 19:27:35.774000+09:00,fall_risk,-176.0,-4.0,18136.0,16.0,65.926,820.0,779.0,765.0,803.0,77.0,0.0,0.0,791.75,24.513601666557825,820.0,765.0,55.0,18136.85441304528,74.3003617084062,74.08585186665303
2026-08-30 19:27:36.769000+09:00,fall_risk,-116.0,48.0,18580.0,16.0,11.067,828.0,804.0,781.0,815.0,77.0,0.0,0.0,807.0,19.91649232838621,828.0,781.0,47.0,18580.424107107996,73.85556004797469,208.5445772219768
2026-08-30 19:27:37.774000+09:00,fall_risk,-280.0,0.0,17984.0,15.0,95.353,824.0,816.0,3611.0,812.0,77.0,0.0,0.0,1515.75,1396.842242345212,3611.0,812.0,2799.0,17986.17958322445,343.4197049529919,231.36369452095664
2026-08-30 19:27:38.768000+09:00,fall_risk,-572.0,-880.0,19388.0,15.0,29.58,856.0,803.0,3783.0,859.0,77.0,1.0,0.0,1575.25,1472.0580547881482,3783.0,803.0,2980.0,19416.388129618754,407.510237601462,592.2777002526361
2026-08-30 19:27:39.768000+09:00,fall_risk,-324.0,-64.0,18152.0,15.0,16.116,867.0,806.0,3929.0,3911.0,77.0,0.0,0.0,2378.25,1780.448890027456,3929.0,806.0,3123.0,18155.00415863351,656.0823023828642,581.1637119738045
2026-08-30 19:27:40.765000+09:00,fall_risk,-240.0,-160.0,17968.0,15.0,16.405,867.0,805.0,3943.0,4011.0,77.0,0.0,0.0,2406.5,1813.8462816163153,4011.0,805.0,3206.0,17970.315077927822,670.7170463392146,608.1017314862651
2026-08-30 19:27:41.784000+09:00,fall_risk,-160.0,-28.0,18132.0,15.0,16.439,842.0,829.0,3900.0,2955.0,77.0,0.0,0.0,2131.5,1545.429929393975,3900.0,829.0,3071.0,18132.727538900483,430.2637781059429,611.8296996031108
2026-08-30 19:27:43.266000+09:00,fall_risk,-264.0,-88.0,18108.0,15.0,18.377,838.0,812.0,3862.0,1947.0,77.0,0.0,0.0,1864.75,1432.744539918637,3862.0,812.0,3050.0,18110.138155188106,353.1748416153111,596.6300421619096
2026-08-30 19:27:43.765000+09:00,fall_risk,-280.0,-192.0,18144.0,14.0,16.116,851.0,825.0,3768.0,2933.0,77.0,0.0,0.0,2094.25,1490.1461617349264,3768.0,825.0,2943.0,18147.17608885746,223.3666688429589,76.15100401303509
2026-08-30 19:27:44.771000+09:00,fall_risk,-344.0,-244.0,18032.0,14.0,16.439,828.0,846.0,3772.0,839.0,77.0,1.0,0.0,1571.25,1467.185372291677,3772.0,828.0,2944.0,18036.931446340866,313.2910288374056,74.30568696194744
2026-08-30 19:27:45.775000+09:00,fall_risk,-224.0,-64.0,17980.0,14.0,16.133,807.0,797.0,3759.0,820.0,77.0,1.0,0.0,1545.75,1475.530046006067,3759.0,797.0,2962.0,17981.50916914373,277.9506475977347,70.2532606560923
2026-08-30 19:27:46.785000+09:00,fall_risk,-128.0,60.0,18300.0,14.0,56.916,664.0,635.0,621.0,670.0,77.0,0.0,0.0,647.5,23.35950912726264,670.0,621.0,49.0,18300.546002783634,550.0252380573096,121.8610068097013
2026-08-30 19:27:47.787000+09:00,fall_risk,-932.0,340.0,18688.0,14.0,53.108,845.0,805.0,829.0,843.0,77.0,0.0,0.0,830.5,18.430047929038782,845.0,805.0,40.0,18714.314521242824,592.4158326294124,293.7832880688678
2026-08-30 19:27:48.945000+09:00,fall_risk,8.0,-164.0,18148.0,14.0,31.144,849.0,815.0,806.0,813.0,77.0,0.0,0.0,820.75,19.224550276491083,849.0,806.0,43.0,18148.742766373653,440.0900689063547,293.6655534203904
2026-08-30 19:27:49.766000+09:00,fall_risk,-108.0,-24.0,18072.0,13.0,31.144,819.0,807.0,797.0,799.0,77.0,0.0,0.0,805.5,9.983319421247959,819.0,797.0,22.0,18072.3386422455,352.23939835004273,288.0255624654386
2026-08-30 19:27:50.768000+09:00,fall_risk,-28.0,52.0,18196.0,13.0,66.113,825.0,821.0,805.0,827.0,77.0,1.0,0.0,819.5,9.983319421247959,827.0,805.0,22.0,18196.095844988286,77.24109981091756,253.09956828565228
2026-08-30 19:27:51.818000+09:00,fall_risk,-20.0,104.0,17884.0,13.0,811.75,851.0,813.0,826.0,823.0,77.0,0.0,0.0,828.25,16.152915113584505,851.0,813.0,38.0,17884.313573632062,9.814848445091734,309.4621759743687
2026-08-30 19:27:52.768000+09:00,fall_risk,-44.0,-112.0,18308.0,13.0,104.635,691.0,645.0,619.0,651.0,77.0,0.0,0.0,651.5,29.77135088190211,691.0,619.0,72.0,18308.395451267705,75.13541941055583,158.04249365138722
2026-08-30 19:27:53.767000+09:00,fall_risk,-48.0,28.0,18040.0,13.0,104.805,828.0,799.0,807.0,811.0,77.0,0.0,0.0,811.25,12.230426539304888,828.0,799.0,29.0,18040.085587380123,74.12181696369922,160.88683559239178
2026-08-30 19:27:54.788000+09:00,fall_risk,-132.0,8.0,18160.0,13.0,351.526,855.0,819.0,809.0,838.0,77.0,0.0,0.0,830.25,20.41853732926692,855.0,809.0,46.0,18160.481491414263,76.76274324175841,161.89038625986095
2026-08-30 19:27:55.776000+09:00,fall_risk,-4.0,-24.0,18060.0,13.0,119.0,803.0,788.0,750.0,808.0,77.0,0.0,0.0,787.25,26.247222075234298,808.0,750.0,58.0,18060.016389804303,74.79981617624559,156.81152470663432
2026-08-30 19:27:56.770000+09:00,fall_risk,-116.0,0.0,18164.0,13.0,109.531,839.0,804.0,793.0,853.0,77.0,1.0,0.0,822.25,28.37105332317901,853.0,793.0,60.0,18164.370399218355,73.90915031307104,106.6867707223961
2026-08-30 19:27:57.772000+09:00,fall_risk,0.0,4.0,18140.0,13.0,119.272,815.0,812.0,813.0,843.0,77.0,0.0,0.0,820.75,14.885675440951054,843.0,812.0,31.0,18140.000441014326,16.584631439984193,58.62211156482048
